"광주광역시","여자","30~34세",6380,6233,147,41,20,52,107,31,33
"광주광역시","여자","35~39세",5410,5258,152,47,6,91,60,24,36
"광주광역시","여자","40~44세",4665,4460,205,53,20,134,61,32,36
"광주광역시","여자","45~49세",5185,4958,227,82,30,140,69,17,35
"광주광역시","여자","50~54세",5935,5502,433,169,28,255,168,59,67
"광주광역시","여자","55~59세",7548,6929,619,188,58,447,181,63,80
"광주광역시","여자","60~64세",8660,7671,989,375,96,709,222,136,73
"광주광역시","여자","65~69세",7406,6281,1125,348,105,909,290,110,82
"광주광역시","여자","70~74세",7294,5795,1499,376,213,1297,315,140,107
"광주광역시","여자","75세 이상",16146,9764,6382,1726,1781,5531,2169,1467,1249
"대전광역시","계","합계",228842,212246,16596,4430,2727,11859,4821,2650,2235
"대전광역시","계","5~19세",7850,7745,105,47,30,7,35,-,-
"대전광역시","계","20~24세",35082,34574,508,242,42,114,255,48,103
"대전광역시","계","25~29세",32800,32367,433,151,25,109,244,36,67
"대전광역시","계","30~34세",21864,21449,415,212,9,96,176,14,63
"대전광역시","계","35~39세",15705,15365,340,113,20,168,181,50,93
