"경상남도","주택","3개",79378,40928,7039,23007,2696,335,5373
"경상남도","주택","4개 이상",131722,107296,6843,8728,1519,338,6998
"경상남도","주택이외의 거처","계",20641,5067,1503,9665,1392,323,2691
"경상남도","주택이외의 거처","1개",12183,1683,901,7082,999,276,1242
"경상남도","주택이외의 거처","2개",3980,1149,451,1623,250,12,495
"경상남도","주택이외의 거처","3개",1854,838,64,485,110,16,341
"경상남도","주택이외의 거처","4개 이상",2624,1397,87,475,33,19,613
"제주특별자치도","계","계",58522,22023,1378,14140,3556,9261,8164
"제주특별자치도","계","1개",11101,645,232,5717,1260,1848,1399
"제주특별자치도","계","2개",8954,1310,162,3055,792,2178,1457
"제주특별자치도","계","3개",13446,4054,289,3486,835,2765,2017
"제주특별자치도","계","4개 이상",25021,16014,695,1882,669,2470,3291
"제주특별자치도","주택","계",53174,20823,1285,12069,3097,8674,7226
"제주특별자치도","주택","1개",8424,370,192,4282,904,1594,1082
"제주특별자치도","주택","2개",7785,1020,162,2597,764,1993,1249
"제주특별자치도","주택","3개",12748,3814,284,3401,760,2660,1829
"제주특별자치도","주택","4개 이상",24217,15619,647,1789,669,2427,3066
"제주특별자치도","주택이외의 거처","계",5348,1200,93,2071,459,587,938
"제주특별자치도","주택이외의 거처","1개",2677,275,40,1435,356,254,317
"제주특별자치도","주택이외의 거처","2개",1169,290,,458,28,185,208
"제주특별자치도","주택이외의 거처","3개",698,240,5,85,75,105,188
"제주특별자치도","주택이외의 거처","4개 이상",804,395,48,93,,43,225
