"울산광역시","남자","55~59",6485,1385,2404,313,2383
"울산광역시","남자","60~64",5937,1052,1935,504,2446
"울산광역시","남자","65~69",3655,412,1023,687,1533
"울산광역시","남자","70~74",2225,157,621,707,740
"울산광역시","남자","75~79",1250,46,282,675,247
"울산광역시","남자","80~84",699,28,130,479,62
"울산광역시","남자","85세 이상",350,-,72,245,33
"울산광역시","여자","합계",54778,16829,7007,19409,11533
"울산광역시","여자","20세 미만",171,171,-,-,-
"울산광역시","여자","20~24",2529,2519,5,-,5
"울산광역시","여자","25~29",4148,3995,92,4,57
"울산광역시","여자","30~34",2978,2599,202,6,171
"울산광역시","여자","35~39",2627,2071,281,15,260
"울산광역시","여자","40~44",2773,1698,415,16,644
"울산광역시","여자","45~49",3650,1389,740,97,1424
"울산광역시","여자","50~54",4298,841,1086,361,2010
"울산광역시","여자","55~59",5573,553,1424,1179,2417
"울산광역시","여자","60~64",6823,497,1336,2605,2385
"울산광역시","여자","65~69",5798,301,798,3383,1316
"울산광역시","여자","70~74",4593,95,296,3654,548
"울산광역시","여자","75~79",4046,44,201,3587,214
