"행정구역별","성별","연령별",2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"행정구역별","성별","연령별",전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,기타,미상
"서울특별시","남자","20~24",42602,11030,2944,2341,1533,1600,1486,1131,71,6250,1735,1476,1699,1773,1764,2014,2597,808,350,-
"서울특별시","남자","25~29",114318,34250,8225,6229,4204,3826,4020,2705,106,15294,4467,3383,3987,4511,4344,5719,6679,1636,733,-
"서울특별시","남자","30~34",102247,36149,7470,4422,3301,3108,2807,2272,117,12355,3884,2755,2851,3960,3998,5499,5557,1049,693,-
"서울특별시","남자","35~39",70540,31178,4481,2553,1751,1820,1337,974,71,6191,2679,1926,2389,3131,3291,3132,2844,461,331,-
"서울특별시","남자","40~44",51144,23506,2877,1284,798,1003,757,494,102,2999,2233,1191,2168,2802,3669,2597,1948,323,393,-
"서울특별시","남자","45~49",52330,22220,2588,1102,517,889,663,246,110,2908,2208,1678,2724,4115,4955,2889,1750,391,377,-
"서울특별시","남자","50~54",48793,17358,1601,848,579,808,395,173,67,3036,2575,1565,3084,4631,6226,3078,2015,275,479,-
"서울특별시","남자","55~59",46352,14429,1208,804,571,718,357,71,94,3185,2558,1962,3437,4745,6655,3146,1808,243,361,-
"서울특별시","남자","60~64",42318,12859,1254,577,348,629,365,98,100,3023,1929,1902,3565,4009,6151,3247,1773,194,295,-
"서울특별시","남자","65~69",28985,7515,967,499,381,395,265,70,69,2126,1239,1251,2795,2984,4281,2294,1482,132,240,-
"서울특별시","남자","70~74",20181,5090,423,290,312,264,195,22,25,1506,692,832,1957,2432,3020,1477,951,146,547,-
"서울특별시","남자","75세 이상",25844,5569,369,470,289,259,190,68,77,2056,993,1271,2490,2661,3015,2230,1415,82,2340,-
"서울특별시","여자","합계",739702,212596,35411,24457,17558,18373,14175,9965,1151,79274,33741,27842,45648,50502,62306,44916,36889,7419,17479,-
"서울특별시","여자","20세 미만",8892,1988,561,485,274,331,336,266,30,1361,343,342,408,354,486,452,525,198,152,-
"서울특별시","여자","20~24",81336,17500,5141,4813,2709,3427,2980,2387,103,12862,3528,2959,3763,3875,3428,4687,5072,1379,723,-
