"행정구역별","성별","연령별",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
"행정구역별","성별","연령별",1인가구(5세 이상)-계,제약없음-계,제약있음-계,시각장애,청각장애,언어장애,치매,뇌졸중(중풍),걷기계단 오르기들고 운반하기,지적·자폐성 장애,정신적 질환 등 정신적제약,미상
"부산광역시","남자","합계",149952,131976,17976,1536,2133,947,253,1398,12684,647,2195,-
"부산광역시","남자","5~19세",2509,2433,76,14,6,6,-,-,32,12,12,-
"부산광역시","남자","20~24세",12317,12171,146,25,16,14,-,-,82,6,34,-
"부산광역시","남자","25~29세",13851,13679,172,16,21,4,-,-,84,17,54,-
"부산광역시","남자","30~34세",12816,12565,251,23,7,40,6,9,127,46,42,-
"부산광역시","남자","35~39세",11710,11241,469,40,41,73,11,21,261,68,99,-
"부산광역시","남자","40~44세",13085,12294,791,66,42,99,16,11,441,76,190,-
"부산광역시","남자","45~49세",13977,12733,1244,118,83,118,12,59,741,82,251,-
"부산광역시","남자","50~54세",14876,13000,1876,141,117,90,7,147,1168,91,468,-
"부산광역시","남자","55~59세",15984,13417,2567,243,145,95,15,247,1775,108,397,-
"부산광역시","남자","60~64세",12925,10502,2423,181,190,128,24,263,1829,37,279,-
"부산광역시","남자","65~69세",9478,7414,2064,207,222,100,13,177,1522,53,152,-
"부산광역시","남자","70~74세",7360,5361,1999,178,300,64,8,137,1598,23,63,-
"부산광역시","남자","75세 이상",9064,5166,3898,284,943,116,141,327,3024,28,154,-
"부산광역시","여자","합계",211595,166571,45024,2927,4504,987,1297,1615,39327,404,2641,-
"부산광역시","여자","5~19세",2605,2585,20,-,-,-,-,-,8,-,12,-
"부산광역시","여자","20~24세",15433,15370,63,12,-,-,-,-,23,-,28,-
"부산광역시","여자","25~29세",12111,11980,131,4,4,12,-,6,71,12,28,-
"부산광역시","여자","30~34세",10009,9901,108,7,8,11,-,-,55,26,38,-
"부산광역시","여자","35~39세",8206,8004,202,33,14,30,8,-,103,68,42,-
"부산광역시","여자","40~44세",9337,9011,326,22,17,24,-,-,208,3,87,-
"부산광역시","여자","45~49세",10603,10011,592,64,21,57,6,21,363,21,187,-
"부산광역시","여자","50~54세",14010,12641,1369,104,43,71,-,64,985,52,246,-
"부산광역시","여자","55~59세",20584,18025,2559,136,155,47,11,110,1993,44,393,-
"부산광역시","여자","60~64세",22305,18568,3737,200,196,87,19,192,3149,51,380,-
"부산광역시","여자","65~69세",22618,16676,5942,309,325,99,64,256,5342,21,270,-
"부산광역시","여자","70~74세",22624,14671,7953,588,619,148,152,250,7196,34,235,-
"부산광역시","여자","75세 이상",41150,19128,22022,1448,3102,401,1037,716,19831,72,695,-
"대구광역시","계","합계",240352,197782,42570,2969,5018,1273,1167,2629,34566,825,3676,-
"대구광역시","계","5~19세",3110,3090,20,-,-,-,-,-,5,4,11,-
"대구광역시","계","20~24세",16922,16788,134,32,3,12,-,3,72,6,26,-
"대구광역시","계","25~29세",16775,16594,181,9,43,6,-,6,64,23,48,-
"대구광역시","계","30~34세",16840,16443,397,28,16,42,-,10,219,39,83,-
"대구광역시","계","35~39세",15089,14479,610,51,46,81,-,21,346,76,163,-
"대구광역시","계","40~44세",17342,16552,790,82,66,60,-,33,395,50,262,-
"대구광역시","계","45~49세",18888,17526,1362,110,93,95,18,85,785,95,413,-
"대구광역시","계","50~54세",20850,18316,2534,220,155,138,6,195,1686,88,527,-
"대구광역시","계","55~59세",22847,19410,3437,239,283,122,28,250,2505,121,543,-
"대구광역시","계","60~64세",20481,16403,4078,234,223,66,42,379,3241,76,389,-
"대구광역시","계","65~69세",18699,13928,4771,329,326,122,33,315,4086,37,305,-
"대구광역시","계","70~74세",19526,12505,7021,482,729,131,159,466,6072,97,278,-
"대구광역시","계","75세 이상",32983,15748,17235,1153,3035,398,881,866,15090,113,628,-
"대구광역시","남자","합계",101897,90292,11605,953,1344,605,167,1124,8145,426,1590,-
"대구광역시","남자","5~19세",1373,1353,20,-,-,-,-,-,5,4,11,-
"대구광역시","남자","20~24세",7615,7528,87,19,3,7,-,-,46,6,26,-
"대구광역시","남자","25~29세",9872,9767,105,9,29,-,-,-,43,10,19,-
"대구광역시","남자","30~34세",10255,9992,263,10,3,15,-,10,166,25,52,-
"대구광역시","남자","35~39세",9108,8684,424,34,38,53,-,15,283,53,74,-
"대구광역시","남자","40~44세",10237,9734,503,57,42,41,-,14,264,28,144,-
"대구광역시","남자","45~49세",11006,10093,913,94,84,77,11,65,525,68,235,-
"대구광역시","남자","50~54세",10462,9136,1326,143,46,69,-,127,880,51,308,-
"대구광역시","남자","55~59세",9692,8122,1570,132,95,60,11,169,1045,84,287,-
"대구광역시","남자","60~64세",7361,5918,1443,87,105,33,13,152,1096,25,116,-
"대구광역시","남자","65~69세",5124,3861,1263,120,106,73,12,175,933,20,154,-
"대구광역시","남자","70~74세",4389,3222,1167,74,231,80,11,157,876,28,51,-
"대구광역시","남자","75세 이상",5403,2882,2521,174,562,97,109,240,1983,24,113,-
"대구광역시","여자","합계",138455,107490,30965,2016,3674,668,1000,1505,26421,399,2086,-
"대구광역시","여자","5~19세",1737,1737,,-,-,-,-,-,-,-,-,-
"대구광역시","여자","20~24세",9307,9260,47,13,-,5,-,3,26,-,-,-
"대구광역시","여자","25~29세",6903,6827,76,-,14,6,-,6,21,13,29,-
"대구광역시","여자","30~34세",6585,6451,134,18,13,27,-,-,53,14,31,-
"대구광역시","여자","35~39세",5981,5795,186,17,8,28,-,6,63,23,89,-
"대구광역시","여자","40~44세",7105,6818,287,25,24,19,-,19,131,22,118,-
"대구광역시","여자","45~49세",7882,7433,449,16,9,18,7,20,260,27,178,-
"대구광역시","여자","50~54세",10388,9180,1208,77,109,69,6,68,806,37,219,-
"대구광역시","여자","55~59세",13155,11288,1867,107,188,62,17,81,1460,37,256,-
"대구광역시","여자","60~64세",13120,10485,2635,147,118,33,29,227,2145,51,273,-
"대구광역시","여자","65~69세",13575,10067,3508,209,220,49,21,140,3153,17,151,-
"대구광역시","여자","70~74세",15137,9283,5854,408,498,51,148,309,5196,69,227,-
"대구광역시","여자","75세 이상",27580,12866,14714,979,2473,301,772,626,13107,89,515,-
"인천광역시","계","합계",243261,209498,33763,2399,3855,1096,1056,2058,26926,661,2652,-
"인천광역시","계","5~19세",1944,1933,11,-,-,-,-,-,4,-,7,-
"인천광역시","계","20~24세",11675,11557,118,9,-,6,-,5,52,19,33,-
"인천광역시","계","25~29세",17905,17654,251,24,34,9,-,-,110,42,65,-
"인천광역시","계","30~34세",21658,21232,426,35,47,60,11,9,229,62,58,-
"인천광역시","계","35~39세",20266,19679,587,55,29,33,5,4,407,39,107,-
"인천광역시","계","40~44세",21391,20302,1089,122,95,59,13,61,676,11,202,-
"인천광역시","계","45~49세",21275,19979,1296,124,70,64,7,89,856,103,269,-
"인천광역시","계","50~54세",23813,21619,2194,187,139,101,24,167,1573,68,358,-
"인천광역시","계","55~59세",24659,21861,2798,197,244,108,22,189,1991,103,442,-
"인천광역시","계","60~64세",18318,15500,2818,182,236,116,50,257,2172,68,293,-
"인천광역시","계","65~69세",16498,12729,3769,252,273,58,87,279,3013,48,257,-
"인천광역시","계","70~74세",15592,10805,4787,288,446,136,117,297,4087,37,208,-
"인천광역시","계","75세 이상",28267,14648,13619,924,2242,346,720,701,11756,61,353,-
"인천광역시","남자","합계",118296,107654,10642,1048,1364,554,203,928,7355,366,1280,-
"인천광역시","남자","5~19세",936,929,7,-,-,-,-,-,-,-,7,-
"인천광역시","남자","20~24세",5657,5583,74,4,-,6,-,-,35,19,16,-
"인천광역시","남자","25~29세",10378,10222,156,19,22,4,-,-,62,30,42,-
"인천광역시","남자","30~34세",13574,13280,294,31,25,36,-,9,167,50,40,-
"인천광역시","남자","35~39세",12831,12445,386,47,24,28,5,4,254,22,69,-
"인천광역시","남자","40~44세",13889,13200,689,92,41,52,6,52,447,4,100,-
