"행정구역별","성별","연령별",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
"행정구역별","성별","연령별",전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,기타,미상
"면부","남자","60~64",21139,321,223,255,443,29,53,351,163,3965,2049,1500,2276,1465,2170,2859,2863,140,14,-
"면부","남자","65~69",17498,189,114,157,304,24,27,259,114,2845,1579,1379,2031,1356,2143,2489,2397,91,-,-
"면부","남자","70~74",14671,129,86,95,255,6,7,146,84,2251,1430,1096,1799,1137,1854,2189,2025,82,-,-
"면부","남자","75세 이상",29181,55,68,162,408,4,11,264,245,3745,2376,2407,3695,2591,4285,4898,3816,122,29,-
"면부","여자","합계",424889,2208,1828,4036,5332,313,395,4757,3465,47164,27371,27116,51285,42558,69191,70069,65189,2442,170,-
"면부","여자","20세 미만",1548,168,36,31,56,5,31,36,97,468,120,117,157,43,56,72,52,3,-,-
"면부","여자","20~24",6540,312,129,114,158,34,75,200,167,1596,670,673,1121,218,325,500,208,19,21,-
"면부","여자","25~29",3971,206,26,117,82,57,24,82,39,880,388,229,604,126,279,390,412,22,8,-
"면부","여자","30~34",3786,153,60,110,62,52,60,80,30,985,371,207,413,117,217,292,528,35,14,-
"면부","여자","35~39",3832,118,48,108,78,12,13,124,28,950,297,303,463,153,274,291,480,61,31,-
"면부","여자","40~44",5458,102,73,191,77,16,28,169,52,1117,471,334,762,280,402,528,752,74,30,-
"면부","여자","45~49",9097,114,69,202,145,21,37,214,104,1890,766,614,1136,566,739,1062,1304,103,11,-
"면부","여자","50~54",16057,178,123,194,278,38,54,322,126,2895,1407,1175,2005,1126,1570,2015,2360,182,9,-
"면부","여자","55~59",25156,242,190,349,433,25,12,436,206,4205,2147,1657,3022,1866,2860,3531,3775,178,22,-
"면부","여자","60~64",29820,180,166,295,387,19,25,533,288,4105,2349,1974,3419,2522,3869,4939,4665,77,8,-
"면부","여자","65~69",41912,185,162,325,587,11,12,534,306,4829,2690,2163,5191,4416,6813,6968,6446,269,5,-
"면부","여자","70~74",66937,95,224,550,774,5,7,604,427,6794,4300,4344,7977,7146,11402,11341,10704,241,2,-
"면부","여자","75세 이상",210775,155,522,1450,2215,18,17,1423,1595,16450,11395,13326,25015,23979,40385,38140,33503,1178,9,-
"서울특별시","계","합계",1114964,1024096,5585,4033,6458,2966,4134,1722,408,34739,4161,2951,3876,3243,2029,3534,4005,1299,5725,-
"서울특별시","계","20세 미만",12612,5659,478,519,262,390,343,335,23,1390,397,277,420,370,286,465,623,159,216,-
"서울특별시","계","20~24",93906,68376,1404,1240,1761,1008,1336,508,139,8019,1515,958,1479,1019,637,1246,1375,433,1453,-
"서울특별시","계","25~29",157730,133623,1886,1202,1870,779,1445,454,147,8657,1062,868,966,790,436,909,941,300,1395,-
"서울특별시","계","30~34",144964,133462,633,466,907,301,337,166,50,5518,357,333,289,286,197,329,369,123,841,-
"서울특별시","계","35~39",100013,94339,401,191,425,156,134,60,-,2884,216,86,167,165,78,106,145,116,344,-
"서울특별시","계","40~44",88614,84240,227,121,363,102,123,54,16,2202,153,80,105,191,45,102,141,41,308,-
"서울특별시","계","45~49",75893,72647,127,78,268,39,148,48,12,1459,86,60,137,136,112,86,81,41,328,-
"서울특별시","계","50~54",72223,69312,149,100,165,76,141,36,9,1174,56,68,92,80,93,98,134,22,418,-
"서울특별시","계","55~59",77869,75759,83,37,116,47,58,32,12,1003,168,70,70,88,54,52,49,20,151,-
"서울특별시","계","60~64",66776,65428,77,28,119,29,23,7,-,732,16,45,35,42,57,30,17,22,69,-
"서울특별시","계","65~69",65104,63979,39,25,94,6,6,16,-,661,61,40,31,28,8,35,15,-,60,-
"서울특별시","계","70~74",60875,59986,44,8,24,6,23,-,-,482,22,47,44,34,11,12,51,-,81,-
"서울특별시","계","75세 이상",98385,97286,37,18,84,27,17,6,-,558,52,19,41,14,15,64,64,22,61,-
"서울특별시","남자","합계",511647,461583,3163,2322,3444,1540,2389,972,248,18807,2380,1733,2049,1779,1196,2244,2311,710,2777,-
"서울특별시","남자","20세 미만",5773,2527,254,198,117,179,132,126,14,673,158,139,171,188,166,250,271,92,118,-
"서울특별시","남자","20~24",36840,25370,601,602,721,444,658,282,47,3439,795,426,651,504,304,694,679,205,418,-
"서울특별시","남자","25~29",78727,64140,1172,788,1112,412,937,270,142,4906,694,575,648,431,284,711,597,189,719,-
"서울특별시","남자","30~34",81357,74115,414,301,535,176,232,119,26,3395,207,268,158,159,153,242,271,74,512,-
"서울특별시","남자","35~39",56290,52580,275,131,284,93,111,37,-,1883,143,66,94,109,33,90,89,59,213,-
"서울특별시","남자","40~44",51234,48271,144,87,228,75,96,44,6,1428,115,64,85,149,31,81,120,26,184,-
"서울특별시","남자","45~49",44115,41881,94,66,174,39,73,22,4,982,81,60,108,99,93,78,61,26,174,-
"서울특별시","남자","50~54",39105,37207,88,93,93,39,94,28,9,758,36,45,61,46,63,50,110,13,272,-
"서울특별시","남자","55~59",36365,35343,34,33,65,41,35,28,-,442,100,17,36,47,25,13,36,12,58,-
"서울특별시","남자","60~64",25523,24811,48,13,76,29,18,-,-,338,16,35,8,37,29,16,17,6,26,-
"서울특별시","남자","65~69",20943,20510,25,10,25,6,-,10,-,245,17,19,6,6,4,13,8,-,39,-
"서울특별시","남자","70~74",16464,16195,14,-,10,-,-,-,-,129,7,19,17,4,11,6,20,-,32,-
"서울특별시","남자","75세 이상",18911,18633,-,-,4,7,3,6,-,189,11,-,6,-,-,-,32,8,12,-
